Parceiro,Tipo,Subtipo,Especialidade,Produto,Valor Particular,Valor Repasse,Valor Venda
Biolab,Local,Laboratório,Exames clínicos,Fta-abs igg,20.00,15.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Fta-abs igm,30.00,16.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Fungos - pesquisa,35.00,25.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Galactomanana,490.00,343.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Gama-glutamiltransferase,20.00,6.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Gastrina,101.00,70.70,0.00
Biolab,Local,Laboratório,Exames clínicos,Glicemia após sobrecarga com dextrosol ou glicose,20.00,14.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Glicemia pós prandial,10.00,4.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Glicose pós almoço,10.00,4.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Glicose pós café,10.00,4.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Glicose pos jantar,10.00,4.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Glicose urinária (24h),15.00,10.50,0.00
Biolab,Local,Laboratório,Exames clínicos,Glicose/glicemia de jejum,10.00,4.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Glicose-6-fosfato deidrogenase ( g6pd ),30.00,21.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Globulina de ligação de hormônios sexuais ( shbg ),87.00,24.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Globulina transportadora da tiroxina ( tbg ),60.00,42.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Gordura fecal, pesquisa (ácido graxos)",40.00,28.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Grupo sanguíneo abo,10.00,3.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Grupo sanguíneo abo, e fator rho( inclui du )",10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,H pylori - fecal,500.00,350.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Haptoglobina,30.00,18.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Helicobacter pylori igm,70.00,49.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Helicobacterpylori – iga,204.00,150.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Helicobacterpylori – igg,78.00,54.60,0.00
Biolab,Local,Laboratório,Exames clínicos,Hematocrito,10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hemocultura (fungos),80.00,50.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hemocultura 1°amostra,80.00,50.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hemocultura 2°amostra,80.00,50.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hemocultura 3°amostra,80.00,50.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hemoglobina,10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hemoglobina glicada( a1 total ),20.00,15.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hemoglobina glicada( fração a1c ),20.00,15.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Hemograma com contagem de plaquetas ou frações ( eritrograma, leucograma, plaquetas )",20.00,9.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite a – hav – igg,30.00,21.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite a – hav – igm,30.00,21.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite a - hav total,30.00,21.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite b - anti-hbe,30.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite b – anti-hbs ( anti-antígeno de superfície ),25.00,19.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite b – hbc igg – igg( anti core igg ou acoreg ),30.00,16.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite b – hbc igm( anti core igm ou acorem ),30.00,23.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite b – hbc total,30.00,16.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite b – hbeag( antígeno e ),30.00,24.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Hepatite b – hbsag ( au, antígeno de austrália)",20.00,17.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Herpes i e ii igg,40.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Herpes i e ii igm,40.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Herpes simples - igg,80.00,55.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Herpes simples - igm,80.00,55.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Herpes simples tipo 2 – detecção por pcr,300.00,210.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Herpes simples tipo 2 – igg,65.00,45.50,0.00
Biolab,Local,Laboratório,Exames clínicos,Hgh- hormonio do crescimento após estimulo clonidina 0' 60' 90' 120',160.00,23.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hiv – carga viral pcr quantitativo,800.00,560.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Hiv1 ou hiv2, pesquisa de anticorpos -",35.00,16.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hla b27,190.00,120.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hla dq2 dq8 doenca celiaca,810.00,567.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Homocisteina,60.00,54.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hormônio luteinizante ( lh ),30.00,15.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Htlv1 ou htlv2 pesquisa de anticorpos ( cada ),80.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Iga,40.00,33.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Igd,62.00,43.40,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige componente f76 - leite - alfa lactoalbumina,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige componente f77 - leite - beta-lactoglobulina,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige componente f78 - leite - caseina,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico - azitromicina,300.00,210.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico ( d1) - acaros - d. pteronyssinus,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico ( d73) - acaros - glycyphagus domesticu,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (c1) - penicilina g,180.00,126.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (c201) - cefalosporina,180.00,126.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (c209) - paracetamol,120.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (c294) - dipirona/metamizol,300.00,210.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (c6) - amoxicilina,50.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (c89) - bupivacaina,101.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (d201) - acaros - biomia tropicalis,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (e1) - epitelios - pêlo e caspa de gato,50.00,21.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (e171) - picada de mosquito,50.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (e5) - epitelios - caspa de cão,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (e85) - pena de galinha,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f10) - alimentos -,50.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f105) - alimentos - chocolate,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f11) - alimentos - trigo sarraceno,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f12) - alimentos - ervilha,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f14) - alimentos - grão de soja,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f15) - alimentos - feijão,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f17) - alimentos - avelã,50.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f18) - alimentos - castanha do pará,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f20) - alimentos - amendoa,50.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f202) - alimentos - castanha e caju,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f210) - alimentos - abacaxi,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f245) - alimentos - ovo,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f25) - alimentos - tomate,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f26) - alimentos - carne de porco,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f3) - alimentos - carne bovina,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f3) - alimentos - peixe- bacalhau,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f308) - alimentos - sardinha,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f340) - alimentos - aditivos- vermelho carmin,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f36) - alimentos - côco,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f4) - alimentos - batata,40.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f41) - alimentos - salmão,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f44) - morango,50.00,23.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f49) - alimentos - maçã,50.00,34.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f5) - alimentos - centeio,40.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f7) - alimentos - aveia,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f76) - alimentos - cevada,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f8) - alimentos - milho,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f92) - alimentos - banana,50.00,34.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f93) - alimentos - cacau,50.00,34.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (f96) - alimentos - abacate,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (i 1) - veneno - abelha,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (i 6) - insetos - barata,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (i 70) - insetos - formiga lava pé,45.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (i 71) - insetos - pernilongo,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (k70) - ocupacionais - grão de café,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (k82) - ocupacionais - latex,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (m207) - fungos - aspergilus niger,50.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (m3) - fungos - aspergilus fumigatos,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (o1) - miscelânia - algodão,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico (t3) - pólens de algodão - bétula,50.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico d2 - acaros - acaro domest farinae,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico f1 - alimentos clara de ovo,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico f13 - alimentos - amendoim,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico f14 - alimentos - soja,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico f24 - alimentos - camarão,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico f4 - alimentos - trigo,40.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico f75 - alimentos - gema de ovo,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico f79 - alimentos - gluten,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige especifico g15 - gramineas - trigo,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige multiplo (mx1) - fungos e leveduras,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige painel (fx1) - alimentos 1,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige painel (fx10) - alimentos 10,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige painel (fx2) - alimentos 2,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige painel (fx3) - alimentos 3,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige painel (fx5e) - alimentos,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige painel (fx8) - alimentos,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige painel (fx9) - alimentos 9,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige painel (gx2) - gramíneas,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige painel (hx2) - poeira domiciliar,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige painel (mx2) - fungos e leveduras,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige para vitamina b12 (c721),300.00,210.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige rast - ovoalbumina f232,100.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige rast - ovomucoide f233 alimentos,100.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige rast - painel animais (ex70),50.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige rast - painel gramíneas gx2,50.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ige total,30.00,21.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Igg,40.00,24.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Igg específico (f78) - caseína (de vaca),50.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Igm,40.00,24.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Imunofixação de proteínas soro,150.00,105.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Imunohistoquimico,790.00,553.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Indice de homa beta,60.00,42.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Indice de homa ir,60.00,42.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Indice de saturacao da transferrina,40.00,14.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Insulina,40.00,28.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Iodo serico,110.00,95.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Lactose, teste de tolerância",40.00,33.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Larvas ( fezes ), pesquisa",10.00,7.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Leucograma,10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Leveduras, pesquisa",10.00,7.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Levetiracetam,600.00,420.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Lipase,10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Lipoproteína ( a ) – lp (a),60.00,25.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Lítio,20.00,14.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Macroprolactina,40.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Magnesio,10.00,4.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Magnésio urinario,15.00,4.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Manganes serico,30.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Manganês urinario,50.00,33.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Mercurio, sangue",50.00,41.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Micologico direto,31.00,21.70,0.00
Biolab,Local,Laboratório,Exames clínicos,Micoplasma pneumoniae – igg,89.00,62.30,0.00
Biolab,Local,Laboratório,Exames clínicos,Micoplasma pneumoniae – igm,89.00,62.30,0.00
Biolab,Local,Laboratório,Exames clínicos,Microalbuminuria,20.00,12.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Microalbuminúria (amostra 24h),30.00,12.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Microalbuminúria amostra isolada,30.00,12.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Microbioma intestinal,1300.00,910.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Mitocondria, anti",45.00,28.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Monoclueose, anti – vca ( ebv ) igg- epstein barr",40.00,28.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Monoclueose, anti – vca ( ebv ) igm epstein barr",40.00,28.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Mucoproteínas,20.00,14.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ntprobnp (peptideo natriuretico),300.00,210.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Oxalato urina de 24h,80.00,56.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Oxalato urinario,54.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Oxcarbamazepina,130.00,110.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Paaf (punção de líquidos) a cada 5 lâminas,370.00,259.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Paaf (punção de líquidos) por lamina a mais,100.00,70.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Painel para pesquisa auto anticorpos presentes em miosites - fleury,640.00,448.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Parasitológico 1ª amostra,10.00,4.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Parasitológico 2ª amostra,10.00,4.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Parasitológico 3ª amostra,10.00,4.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Peça cirúrgica - anátomo patológico ( acima de 3 cm ),450.00,315.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Peptídeo c,40.00,22.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Pesquisa de anticorpos igg contra o virus rubeola,30.00,18.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Pesquisa de anticorpos igm contra o virus rubeola,30.00,18.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Pesquisa de celulas le,52.00,36.40,0.00
Biolab,Local,Laboratório,Exames clínicos,"Plaquetas, contagem",10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Pneumococos anti sorotipos 23,400.00,280.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Pneumococos igg,300.00,210.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Potassio,10.00,6.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Potássio urinário - amostra isolada,15.00,11.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Potassio urinário (urina 24h),15.00,11.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Probnp - n-terminal,300.00,181.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Procalcitonina,240.00,150.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Progesterona,30.00,18.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Prolactina,30.00,15.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Proteina c - antigenica,450.00,315.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Proteina c - funcional,120.00,84.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Proteína c reativa, quantitativa",10.00,7.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Proteína de 24 h,20.00,10.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Proteina ligadora igf-i tipo 3 (igfbp),70.00,63.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Proteina s - antigenica/total 450,250.00,150.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Proteína s funcional,200.00,140.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Proteína s livre, dosagem",317.00,221.19,0.00
Biolab,Local,Laboratório,Exames clínicos,Proteínas totais,10.00,7.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Proteínas totais e fracoes,25.00,8.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Prova coprológica funcional,80.00,56.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Prova do laço,20.00,14.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Psa livre - antígeno específico prostático livre,40.00,17.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Psa total antígeno específico prostático total,40.00,17.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Pth - paratormônio,40.00,25.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Relação proteina/creatinina urinária,30.00,13.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Relação psa livre/psa total,80.00,56.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Renina,90.00,80.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Reticulina. anticorpo anti,100.00,70.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Reticulócitos, contagem",10.00,6.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Retração do coágulo,10.00,7.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ristocetina cofator,400.00,280.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Rubéola – igg,30.00,18.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Rubéola – igm,30.00,18.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Sangue oculto, pesquisa",20.00,15.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Schistosomose – igg,70.00,49.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Selênio, soro",50.00,36.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Selênio, urina 24 horas",250.00,150.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Serotonina,80.00,62.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Serotonina urinária,113.00,79.10,0.00
Biolab,Local,Laboratório,Exames clínicos,Shbg - globulina ligadora hormonios sexual,87.00,59.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Sífilis – fta – abs - igg,20.00,14.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Sífilis – fta – abs - igm,30.00,21.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Sifilis - vdrl,10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Sodio,10.00,6.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Sódio urinário,10.00,6.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Sódio urinário 24 h,20.00,14.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Somatomedina c ( igf1),90.00,27.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Sulfato de dehidroepiandrosterona( s-dhea ),30.00,21.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Sumário de urina ( caracteres físicos, elementos anormais e sedimentoscopia )",10.00,6.00,0.00
Biolab,Local,Laboratório,Exames clínicos,T3 - triiodotironina,30.00,11.00,0.00
Biolab,Local,Laboratório,Exames clínicos,T3 livre - triiodotironina,30.00,9.00,0.00
Biolab,Local,Laboratório,Exames clínicos,T3 retenção - triiodotironina,230.00,150.00,0.00
Biolab,Local,Laboratório,Exames clínicos,T3 reverso,150.00,100.00,0.00
Biolab,Local,Laboratório,Exames clínicos,T4 - tiroxina livre,30.00,11.00,0.00
Biolab,Local,Laboratório,Exames clínicos,T4- tiroxina,30.00,11.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Tempo de coagulação,10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Tempo de protrombina,20.00,8.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Tempo de sangramento ( duke ),10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Tempo de trombina,60.00,42.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Tempo de tromboplastina parcial ativada,30.00,13.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Testosterona livre,30.00,20.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Testosterona total,20.00,16.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Tgo - transaminase oxalacética ( aminotransferaseaspartato ),10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Tgp - transaminase pirúvica ( aminotransferase de alanina ),10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Tireoglobulina,50.00,29.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Toxoplasmose- avidez,100.00,70.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Toxoplasmose -iga m,150.00,105.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Toxoplasmose igg,30.00,15.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Toxoplasmose igm,30.00,18.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Trab - anticorpo anti-receptor tsh,110.00,80.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Transferrina,20.00,9.50,0.00
Biolab,Local,Laboratório,Exames clínicos,Transglutaminase tecidual iga,80.00,69.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Transglutaminase tecidual igg, anticorpo anti-ttg",110.00,90.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Triglicerideos,10.00,6.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Triglicerídeos liquidos,20.00,6.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Troponina,60.00,45.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Tsh - hormonio tireoestimulante,30.00,11.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ureia,10.00,4.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ureia urinária,20.00,11.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Urobilinogênio - urina,14.00,9.80,0.00
Biolab,Local,Laboratório,Exames clínicos,Urocultura com antibiograma,70.00,27.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Varicela zoster, igg",80.00,56.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Varicela zoster, igm",80.00,35.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Vhs- velocidade de hemossedimentação,10.00,5.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Vitamina “d” 25 hidroxi, dosagem ( vitamina d3 )",70.00,49.00,0.00
Biolab,Local,Laboratório,Exames clínicos,"Vitamina a, dosagem - riboflavina",158.00,90.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Vitamina b1 tiamina,267.00,182.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Vitamina b12,30.00,19.00,0.00
