Parceiro,Tipo,Subtipo,Especialidade,Produto,Valor Particular,Valor Repasse,Valor Venda
Biolab,Local,Laboratório,Exames clínicos,Aldolase,30.00,16.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Aldosterona,40.00,30.00,37.00
Biolab,Local,Laboratório,Exames clínicos,Alfa 1 - antitripsina,30.00,22.00,27.00
Biolab,Local,Laboratório,Exames clínicos,Alfa 1 - antitripsina - fezes,170.00,119.00,152.00
Biolab,Local,Laboratório,Exames clínicos,Alfa 1 glicoproteina acida,30.00,20.00,25.00
Biolab,Local,Laboratório,Exames clínicos,Alfa feto proteina - afp,30.00,20.00,25.00
Biolab,Local,Laboratório,Exames clínicos,Aluminio,50.00,28.00,40.00
Biolab,Local,Laboratório,Exames clínicos,Aluminio urinário 24h,180.00,126.00,162.00
Biolab,Local,Laboratório,Exames clínicos,Aluminio urinário final jornada,60.00,42.00,54.00
Biolab,Local,Laboratório,Exames clínicos,Aluminio urinário ínicio jornad,50.00,35.00,45.00
Biolab,Local,Laboratório,Exames clínicos,Amilase,10.00,6.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Amilase urinária,15.00,9.00,12.00
Biolab,Local,Laboratório,Exames clínicos,Amônia sangue edta,50.00,35.00,45.00
Biolab,Local,Laboratório,Exames clínicos,Amônia urinária,150.00,105.00,135.00
Biolab,Local,Laboratório,Exames clínicos,Anátomo patológico de biópsia pulmonar - hospital das clínicas,530.00,371.00,475.00
Biolab,Local,Laboratório,Exames clínicos,Anátomo patológico de biópsia pulmonar/pleural,300.00,210.00,270.00
Biolab,Local,Laboratório,Exames clínicos,Anátomo patológico1 fragmento,220.00,154.00,190.00
Biolab,Local,Laboratório,Exames clínicos,Anti cardiolipina iga,70.00,40.00,56.00
Biolab,Local,Laboratório,Exames clínicos,Anti cardiolipina igg,60.00,40.00,50.00
Biolab,Local,Laboratório,Exames clínicos,Anti cardiolipina igm,60.00,40.00,50.00
Biolab,Local,Laboratório,Exames clínicos,Anti ccp (cyclic citrullinated peptide),100.00,65.00,84.00
Biolab,Local,Laboratório,Exames clínicos,Anti endomisio iga,110.00,57.00,88.00
Biolab,Local,Laboratório,Exames clínicos,Anti fator intrinseco,220.00,154.00,197.00
Biolab,Local,Laboratório,Exames clínicos,Anti mpo mieloperoxidase,520.00,364.00,460.00
Biolab,Local,Laboratório,Exames clínicos,Anti pr3,520.00,364.00,460.00
Biolab,Local,Laboratório,Exames clínicos,Anti u1 rnp,40.00,28.00,35.00
Biolab,Local,Laboratório,Exames clínicos,Antibiograma,20.00,2.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Anticorpo anti- gad - gad- ab-antidescarboxilase do ácido,220.00,170.00,210.00
Biolab,Local,Laboratório,Exames clínicos,Anticorpo anti ilhota,160.00,112.00,140.00
Biolab,Local,Laboratório,Exames clínicos,Anticorpo anti insulina,130.00,91.00,115.00
Biolab,Local,Laboratório,Exames clínicos,Anticorpos anti células parienterais,100.00,70.00,85.00
Biolab,Local,Laboratório,Exames clínicos,Anticorpos anti gangliosídeos igg gm1,900.00,630.00,790.00
Biolab,Local,Laboratório,Exames clínicos,Anticorpos anti gangliosídeos igm gm1,900.00,630.00,790.00
Biolab,Local,Laboratório,Exames clínicos,Anti-dna,30.00,21.00,26.00
Biolab,Local,Laboratório,Exames clínicos,Antiescleroderma( scl 70 ),50.00,35.00,45.00
Biolab,Local,Laboratório,Exames clínicos,Antígeno carcinoembriogênico( cea ),30.00,14.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Antigeno do carcinoma de celulas escamosas - scc,330.00,231.00,290.00
Biolab,Local,Laboratório,Exames clínicos,Antigeno solúvel hepatico/figado/pancreas. anticorpo anti anti sla/lp,730.00,511.00,635.00
Biolab,Local,Laboratório,Exames clínicos,Antigliadina( glúten ) - iga,50.00,27.00,40.00
Biolab,Local,Laboratório,Exames clínicos,Antigliadina( glúten ) igg,40.00,27.00,33.00
Biolab,Local,Laboratório,Exames clínicos,Anti-jo1,70.00,43.00,56.00
Biolab,Local,Laboratório,Exames clínicos,Anti-la/ssb,40.00,25.00,32.00
Biolab,Local,Laboratório,Exames clínicos,Anti-lkm-1,60.00,31.00,48.00
Biolab,Local,Laboratório,Exames clínicos,Antimúsculo cardíaco,128.00,89.60,110.00
Biolab,Local,Laboratório,Exames clínicos,Antimúsculo estriado,410.00,287.00,360.00
Biolab,Local,Laboratório,Exames clínicos,Antimúsculo liso - aml,30.00,22.00,27.00
Biolab,Local,Laboratório,Exames clínicos,Antineutrófilos( anca c) e (anca p),100.00,82.00,99.00
Biolab,Local,Laboratório,Exames clínicos,"Anti-peroxidase(anti-tpo), antimicrossomal",30.00,21.00,26.00
Biolab,Local,Laboratório,Exames clínicos,Anti-rnp,40.00,30.00,37.00
Biolab,Local,Laboratório,Exames clínicos,Anti-ro/ssa,30.00,22.00,28.00
Biolab,Local,Laboratório,Exames clínicos,Anti-sm,40.00,23.00,32.00
Biolab,Local,Laboratório,Exames clínicos,Anti-tireoglobulina - aat,40.00,30.00,37.00
Biolab,Local,Laboratório,Exames clínicos,"Antitrombina iii - fator xiii, dosagem, teste funcional",100.00,80.00,97.00
Biolab,Local,Laboratório,Exames clínicos,Apoliproteina a ( apo a ),30.00,22.00,27.00
Biolab,Local,Laboratório,Exames clínicos,Arsênico serico,80.00,56.00,69.00
Biolab,Local,Laboratório,Exames clínicos,Arsênico urinário,90.00,63.00,79.00
Biolab,Local,Laboratório,Exames clínicos,"Aslo, quantitativo",20.00,5.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Ativador tissular de plasminogênio tecidual ( tpa ),1238.00,866.60,1100.00
Biolab,Local,Laboratório,Exames clínicos,"Atividade de febre reumática ( aslo, eletroforese de proteínas, vhs, mucoproteínas e proteína “c” reativa )",100.00,70.00,90.00
Biolab,Local,Laboratório,Exames clínicos,Autoanticorpo anti-proteína p ribossomal,355.00,248.50,300.00
Biolab,Local,Laboratório,Exames clínicos,"Azida sódica, ácido 2 - tio - tiazolidina (para deissulfeto de carbono) - urina",195.00,136.50,180.00
Biolab,Local,Laboratório,Exames clínicos,B.a.a.r ( ziehl ) 1ª amostra,47.00,25.00,37.60
Biolab,Local,Laboratório,Exames clínicos,B.a.a.r ( ziehl ) 2ª amostra,47.00,25.00,37.60
Biolab,Local,Laboratório,Exames clínicos,B.a.a.r ( ziehl ) 3ª amostra,47.00,25.00,37.60
Biolab,Local,Laboratório,Exames clínicos,B.a.a.r cultura/micobactérias,80.00,35.00,64.00
Biolab,Local,Laboratório,Exames clínicos,Baciloscopia líquidos,25.00,17.50,24.00
Biolab,Local,Laboratório,Exames clínicos,Baciloscopia para hanseniase,80.00,56.00,70.00
Biolab,Local,Laboratório,Exames clínicos,Bacterioscopia( gram) por lâmina,38.00,22.00,30.40
Biolab,Local,Laboratório,Exames clínicos,Beta – 2- microglobulina,65.00,40.00,52.00
Biolab,Local,Laboratório,Exames clínicos,Beta – 2- microglobulina urina,40.00,28.00,35.00
Biolab,Local,Laboratório,Exames clínicos,Beta 2 glicoproteina iga,250.00,170.00,230.00
Biolab,Local,Laboratório,Exames clínicos,Beta -2- glicoproteína igg e igm,250.00,100.00,200.00
Biolab,Local,Laboratório,Exames clínicos,Beta hcg-hormônio gonodotrofico coriônico qualitativo,30.00,16.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Beta hcg-hormônio gonodotrofico coriônico quantitativo,42.00,26.00,33.60
Biolab,Local,Laboratório,Exames clínicos,Betacaroteno,130.00,91.00,115.00
Biolab,Local,Laboratório,Exames clínicos,Beta-glicuronidase,390.00,273.00,345.00
Biolab,Local,Laboratório,Exames clínicos,Bicarbonato,47.00,20.00,37.60
Biolab,Local,Laboratório,Exames clínicos,"Bilirrubinas ( direta, indireta e total )",20.00,5.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Blastomicose/paracoco,250.00,175.00,224.00
Biolab,Local,Laboratório,Exames clínicos,Brucelose igg,100.00,80.00,96.00
Biolab,Local,Laboratório,Exames clínicos,Brucelose igm,100.00,80.00,96.00
Biolab,Local,Laboratório,Exames clínicos,Ca 15-3,40.00,32.00,39.00
Biolab,Local,Laboratório,Exames clínicos,Ca-125,40.00,21.00,32.00
Biolab,Local,Laboratório,Exames clínicos,Ca19-9,40.00,26.00,33.00
Biolab,Local,Laboratório,Exames clínicos,Ca72-4,80.00,48.00,64.00
Biolab,Local,Laboratório,Exames clínicos,Cadmio sanguineo,80.00,56.00,70.00
Biolab,Local,Laboratório,Exames clínicos,Cadmio urinario,50.00,35.00,43.00
Biolab,Local,Laboratório,Exames clínicos,Calcio,10.00,5.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Calcio ionico,10.00,7.00,9.00
Biolab,Local,Laboratório,Exames clínicos,Cálcio urina de 24h,20.00,11.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Cálcio urinário amostra isolada,15.00,11.00,14.00
Biolab,Local,Laboratório,Exames clínicos,Calcitonina,50.00,35.00,43.00
Biolab,Local,Laboratório,Exames clínicos,Candida anticorpo igg,150.00,105.00,130.00
Biolab,Local,Laboratório,Exames clínicos,Candida anticorpo igm,150.00,105.00,130.00
Biolab,Local,Laboratório,Exames clínicos,Capacidade de ligação de ferro tibc,20.00,10.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Captura hibrida para chlamydia,300.00,210.00,260.00
Biolab,Local,Laboratório,Exames clínicos,Captura hibrida para gonococcus,300.00,210.00,260.00
Biolab,Local,Laboratório,Exames clínicos,Captura hibrida para hpv - grupo b,300.00,210.00,260.00
Biolab,Local,Laboratório,Exames clínicos,Captura hibrida para hpv (a + b),420.00,294.00,375.00
Biolab,Local,Laboratório,Exames clínicos,Captura hibrida para hpv-grupo a,300.00,210.00,268.00
Biolab,Local,Laboratório,Exames clínicos,Carbamazepina,70.00,35.00,56.00
Biolab,Local,Laboratório,Exames clínicos,Carboxihemoglobina (para monóxido de carbono diclorometano),47.00,18.00,37.60
Biolab,Local,Laboratório,Exames clínicos,Catecolaminas,200.00,140.00,175.00
Biolab,Local,Laboratório,Exames clínicos,Catecolaminas livres,120.00,84.00,108.00
Biolab,Local,Laboratório,Exames clínicos,Catecolaminas urinarias,150.00,105.00,135.00
Biolab,Local,Laboratório,Exames clínicos,Catecolaminas urinarias 24h,120.00,84.00,108.00
Biolab,Local,Laboratório,Exames clínicos,Caxumba igm,40.00,28.00,34.00
Biolab,Local,Laboratório,Exames clínicos,"Caxumba, igg",40.00,28.00,34.00
Biolab,Local,Laboratório,Exames clínicos,Cd19,140.00,98.00,125.00
Biolab,Local,Laboratório,Exames clínicos,Cd3,140.00,98.00,125.00
Biolab,Local,Laboratório,Exames clínicos,Cd4,110.00,77.00,98.00
Biolab,Local,Laboratório,Exames clínicos,Cd4 e cd8 + cd3 subpopulacao linfocitaria (t4/t8),140.00,98.00,125.00
Biolab,Local,Laboratório,Exames clínicos,Cd8,100.00,70.00,90.00
Biolab,Local,Laboratório,Exames clínicos,Centromero,90.00,45.00,72.00
Biolab,Local,Laboratório,Exames clínicos,Ceruloplasmina,30.00,23.00,28.00
Biolab,Local,Laboratório,Exames clínicos,Chagas - hemoaglutinação (há),60.00,42.00,54.00
Biolab,Local,Laboratório,Exames clínicos,Chikungunya igg e igm - anticorpos anti,270.00,250.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Chlamydia pneumococo igg,70.00,49.00,63.00
Biolab,Local,Laboratório,Exames clínicos,Chlamydia pneumococo igm,90.00,63.00,78.00
Biolab,Local,Laboratório,Exames clínicos,Chlamydia psittaci – igg,90.00,63.00,78.00
Biolab,Local,Laboratório,Exames clínicos,Chlamydia tracomatis – igg,60.00,42.00,54.00
Biolab,Local,Laboratório,Exames clínicos,Chlamydia tracomatis- igm,60.00,42.00,54.00
Biolab,Local,Laboratório,Exames clínicos,Chumbo sanguinio,40.00,22.00,32.00
Biolab,Local,Laboratório,Exames clínicos,Chumbo urinário,40.00,22.00,32.00
Biolab,Local,Laboratório,Exames clínicos,"Ciclosporina, dosagem",80.00,56.00,70.00
Biolab,Local,Laboratório,Exames clínicos,Cistatina c,200.00,140.00,180.00
Biolab,Local,Laboratório,Exames clínicos,Cisticercose igg,60.00,42.00,54.00
Biolab,Local,Laboratório,Exames clínicos,Citologia - liquido cefaloraquidiano (lcr),120.00,84.00,108.00
Biolab,Local,Laboratório,Exames clínicos,Citologia - liquido pleural,120.00,84.00,108.00
Biolab,Local,Laboratório,Exames clínicos,Citologia com diferencial,80.00,56.00,70.00
Biolab,Local,Laboratório,Exames clínicos,Citologia oncotica papanicolau,150.00,30.00,120.00
Biolab,Local,Laboratório,Exames clínicos,Citomegalovirus igg,30.00,16.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Citomegalovírus igg - avidez,120.00,84.00,108.00
Biolab,Local,Laboratório,Exames clínicos,Citomegalovirus igm,30.00,17.00,24.00
Biolab,Local,Laboratório,Exames clínicos,"Citomegalovirus qualitativo, por pcr",330.00,231.00,296.00
Biolab,Local,Laboratório,Exames clínicos,"Citomegalovirus quantitativo, por pcr",410.00,287.00,368.00
Biolab,Local,Laboratório,Exames clínicos,Citrato urina de 24h,40.00,31.50,38.00
Biolab,Local,Laboratório,Exames clínicos,Citrato urinário,30.00,22.00,27.00
Biolab,Local,Laboratório,Exames clínicos,Ck - mb creatinoquinase,35.00,17.00,28.00
Biolab,Local,Laboratório,Exames clínicos,Clearence de creatinina,20.00,12.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Clearence de ureia urinaria,30.00,21.00,27.00
Biolab,Local,Laboratório,Exames clínicos,Clobazam,400.00,280.00,360.00
Biolab,Local,Laboratório,Exames clínicos,Cloro urinário (amostra isolada),10.00,4.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Cloro urinário (amostra urina 24h),20.00,4.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Clostridium difficile - pesquisa da toxina a e b,180.00,126.00,160.00
Biolab,Local,Laboratório,Exames clínicos,"Coagulograma( ts, tc, contagem de plaquetas, tempo de protrombina, tempo de tromboplastina, parcial ativado)",80.00,15.00,64.00
Biolab,Local,Laboratório,Exames clínicos,Cobre,30.00,25.00,30.00
Biolab,Local,Laboratório,Exames clínicos,Cobre urinario,45.00,30.00,36.00
Biolab,Local,Laboratório,Exames clínicos,Cofator de ristocetina/fator de von willerbrand,490.00,343.00,437.00
Biolab,Local,Laboratório,Exames clínicos,Colesterol ( hdl ),10.00,7.00,10.00
Biolab,Local,Laboratório,Exames clínicos,Colesterol ( ldl ),20.00,6.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Colesterol ( vldl ),10.00,6.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Colesterol liquidos,20.00,14.00,17.00
Biolab,Local,Laboratório,Exames clínicos,Colesterol total,10.00,6.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Colinestarase (para carbamatosorganofosforados),30.00,12.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Colinesterase eritrocitária acetil,100.00,70.00,90.00
Biolab,Local,Laboratório,Exames clínicos,Complemento c1q,150.00,105.00,130.00
Biolab,Local,Laboratório,Exames clínicos,Complemento c2,160.00,112.00,135.00
Biolab,Local,Laboratório,Exames clínicos,Complemento c3 -cc3,30.00,18.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Complemento c4 - cc4,30.00,18.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Complemento c5,140.00,98.00,120.00
Biolab,Local,Laboratório,Exames clínicos,Complemento ch100,60.00,42.00,54.00
Biolab,Local,Laboratório,Exames clínicos,Coombs direto,10.00,5.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Coombs indireto,20.00,7.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Coprocultura,50.00,29.00,40.00
Biolab,Local,Laboratório,Exames clínicos,Coproporfirinas (para chumbo inorgânico) fezes,70.00,49.00,60.00
Biolab,Local,Laboratório,Exames clínicos,Cortisol - basal (8h da manhã),40.00,20.00,32.00
Biolab,Local,Laboratório,Exames clínicos,Cortisol às 16:00h,30.00,20.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Cortisol livre(urinário),40.00,20.00,32.00
Biolab,Local,Laboratório,Exames clínicos,Cortisol salivar,50.00,20.00,40.00
Biolab,Local,Laboratório,Exames clínicos,Covid 19 pesquisa de antigenos,130.00,30.00,104.00
Biolab,Local,Laboratório,Exames clínicos,Covid por rt-pcr,190.00,133.00,165.00
Biolab,Local,Laboratório,Exames clínicos,Covid sorologia qualitativa,130.00,91.00,115.00
Biolab,Local,Laboratório,Exames clínicos,Covid sorologia quantitativa,180.00,126.00,160.00
Biolab,Local,Laboratório,Exames clínicos,Creatinina,10.00,3.50,8.00
Biolab,Local,Laboratório,Exames clínicos,Creatinina urinaria (24h),10.00,8.00,10.00
Biolab,Local,Laboratório,Exames clínicos,Creatinina urinaria amostra isolada,10.00,8.00,10.00
Biolab,Local,Laboratório,Exames clínicos,Creatinofosfoquinase- atividade - cpk,20.00,6.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Creatinofosfoquinase- fração mb- massa,26.00,18.20,22.00
Biolab,Local,Laboratório,Exames clínicos,Creatinofosfoquinase total ( cpk ),20.00,8.00,16.00
Biolab,Local,Laboratório,Exames clínicos,"Crescimento, hormônio do ( hgh )",40.00,31.50,38.00
Biolab,Local,Laboratório,Exames clínicos,Crioaglutinina,30.00,17.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Crioglobulinas,30.00,25.00,30.00
Biolab,Local,Laboratório,Exames clínicos,Cromo,40.00,27.00,35.00
Biolab,Local,Laboratório,Exames clínicos,Cromograma a ( secretogranina i),550.00,385.00,490.00
Biolab,Local,Laboratório,Exames clínicos,Cultura de bacterias p/identificação,70.00,27.00,56.00
Biolab,Local,Laboratório,Exames clínicos,Cultura de urina- com contagem de colônias,42.00,32.00,39.00
Biolab,Local,Laboratório,Exames clínicos,Cultura de urina com tsa,30.00,23.00,28.00
Biolab,Local,Laboratório,Exames clínicos,Cultura geral líquidos,55.00,38.50,48.00
Biolab,Local,Laboratório,Exames clínicos,Cultura para fungos,50.00,30.00,40.00
Biolab,Local,Laboratório,Exames clínicos,Cultura para micobactérias,100.00,70.00,90.00
Biolab,Local,Laboratório,Exames clínicos,Cultura seletiva para streptococcus grupo b,80.00,56.00,70.00
Biolab,Local,Laboratório,Exames clínicos,"Cultura, micobactérias",100.00,70.00,87.00
Biolab,Local,Laboratório,Exames clínicos,"Cultura, micoplasma",64.00,44.80,55.00
Biolab,Local,Laboratório,Exames clínicos,"Cultura, neisseria",64.00,44.80,55.00
Biolab,Local,Laboratório,Exames clínicos,"Cultura, ureaplasma",64.00,44.80,55.00
Biolab,Local,Laboratório,Exames clínicos,Curva glicemica 120 min - 4 dosagens,40.00,28.00,36.00
Biolab,Local,Laboratório,Exames clínicos,Curva glicemica 180 min - 5 dosagens,50.00,35.00,45.00
Biolab,Local,Laboratório,Exames clínicos,Curva glicemica 240 min - 6 dosagens,60.00,42.00,52.00
Biolab,Local,Laboratório,Exames clínicos,Curva glicemica 30 min- 1 dosagem,10.00,7.00,9.00
Biolab,Local,Laboratório,Exames clínicos,Curva glicemica 60 min - 2 dosagens,20.00,14.00,17.00
Biolab,Local,Laboratório,Exames clínicos,Curva glicemica 90 min - 3 dosagens,30.00,15.00,24.00
Biolab,Local,Laboratório,Exames clínicos,D dimero,150.00,102.00,130.00
Biolab,Local,Laboratório,Exames clínicos,Dehidroepiandrosterona( dhea ),40.00,20.00,32.00
Biolab,Local,Laboratório,Exames clínicos,Dehidrotestosterona( dht ),90.00,14.00,72.00
Biolab,Local,Laboratório,Exames clínicos,Dengue - ns1,50.00,40.00,48.00
Biolab,Local,Laboratório,Exames clínicos,Dengue- igg/igm,50.00,40.00,48.00
Biolab,Local,Laboratório,Exames clínicos,Desidrogenase láctica,20.00,6.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Desidrogenase láctica líquidos (ldh),20.00,6.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Disbiose - indican,30.00,21.00,26.00
Biolab,Local,Laboratório,Exames clínicos,Dismorfismo eritrocitario,20.00,14.00,17.00
Biolab,Local,Laboratório,Exames clínicos,Dna dou ou trio,450.00,315.00,405.00
Biolab,Local,Laboratório,Exames clínicos,"Dst doença sexualmente transmissivéis, pcr",350.00,245.00,300.00
Biolab,Local,Laboratório,Exames clínicos,Elastase pancreatica fecal,300.00,210.00,270.00
Biolab,Local,Laboratório,Exames clínicos,Eletroforese de hemoglobina ou hplc,30.00,28.00,40.00
Biolab,Local,Laboratório,Exames clínicos,Eletroforese de proteínas,30.00,17.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Enolase,210.00,150.00,190.00
Biolab,Local,Laboratório,Exames clínicos,Eritrograma,10.00,5.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Erros inatos do metabolismo triagem expandida,330.00,231.00,295.00
Biolab,Local,Laboratório,Exames clínicos,Espermocultura,110.00,77.00,97.00
Biolab,Local,Laboratório,Exames clínicos,Estradiol e2,30.00,13.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Estriol e3 (sangue),30.00,13.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Estrogênios totais ( fenolesteróides ) - e1+e2+e3,90.00,63.00,79.00
Biolab,Local,Laboratório,Exames clínicos,Estrona e1,30.00,16.00,24.00
Biolab,Local,Laboratório,Exames clínicos,"Falcização, teste de",20.00,14.00,18.00
Biolab,Local,Laboratório,Exames clínicos,"Fator antinuclear, ( fan )",30.00,17.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Fator ii da coagulação,350.00,245.00,312.00
Biolab,Local,Laboratório,Exames clínicos,"Fator ix, dosagem",150.00,105.00,135.00
Biolab,Local,Laboratório,Exames clínicos,"Fator reumatoide, quantitativo",20.00,9.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Fator rh,10.00,3.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Fator v de leiden,250.00,200.00,245.00
Biolab,Local,Laboratório,Exames clínicos,"Fator v, dosagem",250.00,150.00,200.00
Biolab,Local,Laboratório,Exames clínicos,Fator vii,130.00,65.00,104.00
Biolab,Local,Laboratório,Exames clínicos,"Fator viii, dosagem",110.00,77.00,97.00
Biolab,Local,Laboratório,Exames clínicos,"Fator viii, dosagem do inibidor",1550.00,1085.00,1395.00
Biolab,Local,Laboratório,Exames clínicos,"Fator x, dosagem",190.00,133.00,170.00
Biolab,Local,Laboratório,Exames clínicos,"Fator xi, dosagem",210.00,150.00,192.00
Biolab,Local,Laboratório,Exames clínicos,"Fator xii, dosagem",190.00,133.00,170.00
Biolab,Local,Laboratório,Exames clínicos,Fator xiii,250.00,150.00,200.00
Biolab,Local,Laboratório,Exames clínicos,Fenobarbital,30.00,24.00,29.00
Biolab,Local,Laboratório,Exames clínicos,Ferritina,30.00,19.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Ferro serico,20.00,10.00,16.00
Biolab,Local,Laboratório,Exames clínicos,"Fibrinogênio, dosagem",30.00,20.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Fosfatase ácida fração prostática,20.00,13.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Fosfatase acida total,18.00,11.00,14.40
Biolab,Local,Laboratório,Exames clínicos,Fosfatase alcalina,10.00,5.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Fosfatidil serina igg/igm/iga,600.00,420.00,540.00
Biolab,Local,Laboratório,Exames clínicos,Fosfolipídeos,50.00,28.00,40.00
Biolab,Local,Laboratório,Exames clínicos,Fosforo,20.00,5.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Fosforo urinario 24 h,20.00,9.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Frutosamina,30.00,15.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Fsh - hormonio folículo estimulante,30.00,14.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Fta-abs igg,20.00,15.00,18.00
Biolab,Local,Laboratório,Exames clínicos,Fta-abs igm,30.00,16.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Fungos - pesquisa,35.00,25.00,32.00
Biolab,Local,Laboratório,Exames clínicos,Galactomanana,490.00,343.00,440.00
Biolab,Local,Laboratório,Exames clínicos,Gama-glutamiltransferase,20.00,6.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Gastrina,101.00,70.70,89.00
Biolab,Local,Laboratório,Exames clínicos,Glicemia após sobrecarga com dextrosol ou glicose,20.00,14.00,18.00
Biolab,Local,Laboratório,Exames clínicos,Glicemia pós prandial,10.00,4.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Glicose pós almoço,10.00,4.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Glicose pós café,10.00,4.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Glicose pos jantar,10.00,4.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Glicose urinária (24h),15.00,10.50,13.00
Biolab,Local,Laboratório,Exames clínicos,Glicose/glicemia de jejum,10.00,4.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Glicose-6-fosfato deidrogenase ( g6pd ),30.00,21.00,27.00
Biolab,Local,Laboratório,Exames clínicos,Globulina de ligação de hormônios sexuais ( shbg ),87.00,24.00,69.60
Biolab,Local,Laboratório,Exames clínicos,Globulina transportadora da tiroxina ( tbg ),60.00,42.00,53.00
Biolab,Local,Laboratório,Exames clínicos,"Gordura fecal, pesquisa (ácido graxos)",40.00,28.00,35.00
Biolab,Local,Laboratório,Exames clínicos,Grupo sanguíneo abo,10.00,3.00,8.00
Biolab,Local,Laboratório,Exames clínicos,"Grupo sanguíneo abo, e fator rho( inclui du )",10.00,5.00,8.00
Biolab,Local,Laboratório,Exames clínicos,H pylori - fecal,500.00,350.00,446.00
Biolab,Local,Laboratório,Exames clínicos,Haptoglobina,30.00,18.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Helicobacter pylori igm,70.00,49.00,62.00
Biolab,Local,Laboratório,Exames clínicos,Helicobacterpylori – iga,204.00,150.00,190.00
Biolab,Local,Laboratório,Exames clínicos,Helicobacterpylori – igg,78.00,54.60,68.00
Biolab,Local,Laboratório,Exames clínicos,Hematocrito,10.00,5.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Hemocultura (fungos),80.00,50.00,64.00
Biolab,Local,Laboratório,Exames clínicos,Hemocultura 1°amostra,80.00,50.00,64.00
Biolab,Local,Laboratório,Exames clínicos,Hemocultura 2°amostra,80.00,50.00,64.00
Biolab,Local,Laboratório,Exames clínicos,Hemocultura 3°amostra,80.00,50.00,64.00
Biolab,Local,Laboratório,Exames clínicos,Hemoglobina,10.00,5.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Hemoglobina glicada( a1 total ),20.00,15.00,18.00
Biolab,Local,Laboratório,Exames clínicos,Hemoglobina glicada( fração a1c ),20.00,15.00,18.00
Biolab,Local,Laboratório,Exames clínicos,"Hemograma com contagem de plaquetas ou frações ( eritrograma, leucograma, plaquetas )",20.00,9.00,18.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite a – hav – igg,30.00,21.00,27.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite a – hav – igm,30.00,21.00,27.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite a - hav total,30.00,21.00,27.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite b - anti-hbe,30.00,26.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite b – anti-hbs ( anti-antígeno de superfície ),25.00,19.00,28.00
Biolab,Local,Laboratório,Exames clínicos,Hepatite b – hbc igg – igg( anti core igg ou acoreg ),30.00,16.00,24.00
